id,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
22108,1,0,1,0,1965,68,1404,112,38,1,28,2,27,1,17,3
22109,80,3,46,4,1099,38,665,77,45,1,25,1,43,0,22,2
22110,48,1,20,11,2085,112,905,500,149,2,50,38,79,4,35,23
22111,29,2,22,2,501,7,312,43,30,3,19,3,70,3,44,8
22112,2,0,1,0,892,14,605,57,27,0,21,0,34,0,25,1
22113,21,0,11,1,2129,22,1290,105,37,1,25,2,7,0,2,1
22114,319,13,178,41,3055,100,1742,398,279,13,159,35,168,8,93,21
22115,27,1,19,2,5806,220,3887,484,108,6,73,12,44,5,31,5
22116,294,14,120,58,8008,425,3029,2013,301,21,121,61,100,1,27,25
22117,31,3,17,4,754,27,425,73,50,2,22,4,63,2,31,6
22118,114,12,54,23,4671,263,2254,943,371,29,150,82,290,15,144,62
22119,139,3,99,11,857,23,460,161,72,2,42,8,60,3,43,7
22120,48,3,34,5,645,18,407,66,35,1,23,1,19,0,13,2
22121,96,2,50,10,2744,61,1686,218,174,4,102,11,150,2,88,8
22122,49,0,27,2,1082,21,660,102,126,0,76,7,93,1,62,13
22123,20,0,13,1,2648,52,1715,169,59,0,42,3,53,0,34,1
22124,35,0,20,3,936,26,576,68,81,1,44,2,61,1,32,4
22125,22,0,14,3,369,9,246,40,31,0,22,4,30,0,23,2
22126,109,8,50,21,6589,269,3488,1049,253,15,120,42,94,3,43,15
22127,218,6,165,8,11409,365,7413,995,418,11,308,25,431,14,321,24
22128,11,0,2,1,396,13,223,30,92,6,46,11,52,1,21,5
22129,7,0,5,0,2343,62,1593,161,58,1,50,0,32,0,21,3
22130,191,3,139,9,6915,147,4723,316,261,7,190,13,132,5,91,10
22131,191,12,84,43,7460,307,3525,1587,464,34,112,198,182,10,74,60
22132,58,0,34,3,3180,64,1939,212,110,1,73,3,129,1,84,4
22133,141,8,71,23,4033,218,1922,820,118,7,62,21,149,7,63,32
22134,121,1,79,4,3182,47,2074,161,313,6,199,19,206,7,131,18
22135,50,5,33,5,1313,58,718,173,38,4,17,7,37,5,22,4
22136,269,9,187,22,6792,287,4077,890,307,15,206,39,764,24,503,76
22137,217,7,135,22,2247,74,991,510,174,10,81,36,229,13,105,48
22138,19,0,14,0,4592,227,2655,711,87,3,56,4,279,4,181,11
22139,35,1,15,3,258,6,112,36,52,1,24,4,52,0,27,1
22140,3,0,2,0,95,0,54,5,6,0,4,0,4,0,3,0
22141,91,0,53,3,3553,50,2302,194,156,0,102,7,97,0,60,3
22142,7,0,2,1,1395,24,885,107,20,0,9,3,15,0,10,0
22143,89,1,58,0,1353,13,883,66,135,2,83,6,51,1,33,2
22144,39,0,24,4,2700,77,1681,256,49,1,35,1,52,1,36,3
22145,246,0,33,52,1570,35,392,508,150,2,26,51,147,3,19,64
22146,21,1,12,1,2943,96,1871,282,30,3,18,3,17,2,9,3
22147,5,0,4,0,353,2,208,14,18,0,13,0,34,0,20,1
22148,31,0,19,1,468,5,263,35,33,1,18,2,55,1,20,3
22149,70,3,37,7,1388,53,656,295,80,5,42,12,146,6,67,26
22150,64,6,31,15,4123,163,2022,733,129,10,50,32,140,9,64,26
22151,169,11,101,31,3896,185,1929,825,859,47,429,183,682,34,255,231
22152,52,2,32,2,900,19,581,25,42,0,29,1,55,0,34,1
22153,77,2,41,3,841,13,462,81,23,1,7,2,10,0,4,0
22154,49,1,27,5,3539,92,1901,414,185,1,100,16,166,0,83,19
22155,10,1,2,6,34,2,8,14,14,1,2,7,18,2,3,11
22156,19,0,16,1,39,0,25,1,10,0,6,1,4,0,0,1
22157,,,,,6,1,3,1,5,1,2,1,3,1,1,0
22158,129,7,70,11,1537,41,818,141,145,5,75,17,193,9,114,19
22159,374,18,197,54,6025,266,3088,1171,514,29,239,125,372,18,187,82
22160,242,9,137,34,5339,188,3518,510,303,11,193,29,166,4,112,11
22161,206,3,126,6,1961,34,1183,148,140,1,87,8,105,2,59,9
22162,23,1,4,7,995,36,364,275,22,0,4,5,43,1,8,13
22163,152,6,73,18,2858,106,1672,352,143,6,73,15,87,1,46,8
22164,25,0,21,1,2385,58,1519,175,97,3,69,5,251,6,188,16
22165,186,7,119,9,4831,100,2854,363,658,11,430,18,193,1,114,3
22166,57,0,44,6,933,31,678,58,104,1,78,9,21,0,18,3
22167,10,1,7,0,1964,68,1237,196,42,5,31,4,29,2,20,2
22168,17,1,9,6,318,19,141,81,83,5,36,24,86,3,39,17
22169,19,0,8,5,601,9,345,61,22,1,13,4,46,0,30,2
22170,82,3,51,9,7224,184,3911,907,145,5,73,19,114,2,63,9
22171,15,0,11,0,311,4,190,17,41,0,26,6,31,0,22,1
22172,20,0,13,0,1510,50,952,118,95,8,54,10,106,4,70,6
22173,100,2,64,2,4083,75,2506,288,224,4,137,8,166,1,102,7
22174,29,1,18,2,146,3,80,10,12,0,5,0,10,0,4,0
22175,737,16,372,111,4584,136,1931,1156,702,31,227,232,167,6,55,44
22176,1,0,1,0,596,14,309,50,34,0,17,0,45,0,22,0
22177,236,14,96,55,3250,138,1361,777,249,13,74,68,131,5,36,45
22178,36,1,28,1,3383,94,2108,402,116,1,73,6,120,2,74,10
22179,67,0,36,2,3313,49,2003,243,115,2,61,7,134,3,67,15
22180,65,1,44,2,2469,76,1446,208,140,5,85,13,81,2,46,6
22181,117,5,52,13,2521,81,1080,480,134,4,50,20,90,5,35,14
22182,103,1,56,6,188,5,106,24,10,1,6,1,18,1,12,1
22183,48,1,36,2,912,17,546,77,53,0,34,1,71,2,52,3
22184,165,3,105,16,4071,138,2063,747,150,7,67,32,72,1,34,12
22185,107,8,42,30,1999,126,727,562,141,9,37,42,49,3,19,10
22186,315,19,164,50,7324,390,3837,1407,377,24,194,64,130,5,62,25
22187,191,14,112,27,8169,265,5048,850,240,13,145,30,260,13,148,33
22188,79,1,49,9,850,25,469,100,160,3,95,18,92,0,51,11
22189,279,18,133,41,6175,482,3022,1219,378,27,160,86,244,25,116,58
22190,28,5,17,6,337,12,143,57,21,3,10,6,9,0,4,3
22191,33,1,21,1,1565,75,405,533,426,19,92,191,11,0,7,1
22192,41,0,27,2,1088,27,690,66,57,1,37,4,45,1,28,1
22193,60,3,31,9,268,16,121,50,37,0,10,9,24,0,8,7
22194,86,0,44,2,4089,66,2111,384,142,0,74,9,355,5,197,24
22195,38,5,29,0,1359,64,856,133,98,9,67,4,62,3,43,3
22196,39,1,29,2,1729,25,1124,68,119,1,86,4,96,0,64,1
22197,70,1,43,8,2467,68,1497,242,84,3,55,6,93,2,57,11
22198,120,1,71,16,2114,64,1116,381,106,1,56,19,67,1,34,17
22199,15,0,9,0,355,5,201,5,24,0,11,1,62,1,29,2
22200,1,0,0,0,53,2,25,9,2,0,1,0,2,0,2,0
22201,79,2,55,2,1124,25,732,101,79,3,56,5,43,0,30,3
22202,45,0,28,1,3654,58,2232,255,93,0,58,4,83,2,48,9
22203,127,9,85,11,1859,86,945,301,126,12,64,22,518,17,323,42
22204,5,0,2,1,1192,43,747,137,25,0,15,5,22,0,14,1
22205,31,4,17,4,487,20,239,78,72,5,24,15,316,10,178,61
22206,55,0,38,2,2122,24,1273,72,91,0,56,3,199,1,107,7
22207,48,1,27,8,831,35,400,181,114,7,54,27,87,5,29,38
22208,112,3,76,4,1385,37,852,132,103,2,65,4,336,10,230,26
22209,51,1,31,6,5065,64,2900,271,102,2,59,7,129,2,87,3
22210,55,1,40,2,1807,103,1077,234,89,2,64,3,49,2,31,4
22211,34,0,23,2,2723,55,1708,200,80,0,56,2,67,2,41,3
22212,16,2,12,1,354,14,201,50,36,1,18,7,89,5,53,11
22213,43,0,27,3,1330,31,796,101,74,1,49,8,121,3,67,15
22214,26,1,15,1,262,10,115,45,31,1,17,5,40,1,20,4
22215,53,1,32,3,2675,51,1569,227,164,2,93,10,103,2,59,7
22216,12,0,2,3,42,3,9,11,8,0,1,3,15,0,2,7
22217,229,10,161,17,3086,119,1766,391,219,12,143,32,251,12,146,46
22218,187,2,129,7,2613,58,1514,317,147,4,100,7,264,9,148,42
22219,83,1,52,6,1839,72,1082,234,159,5,99,16,99,5,53,14
22220,157,3,88,5,1340,29,679,108,56,0,27,0,12,0,7,0
22221,27,0,11,1,1859,32,1123,126,62,0,33,1,142,2,95,7
22222,20,1,7,3,121,3,53,20,16,0,6,3,,,,
22223,5,0,3,0,64,5,42,7,6,0,4,0,18,3,11,1
22224,136,4,49,35,3445,179,1406,870,257,11,75,85,200,8,55,63
22225,9,0,7,0,203,2,129,12,7,0,6,0,11,0,7,1
22226,164,13,71,39,8104,444,3587,1787,274,19,118,56,166,8,60,46
22227,3,0,1,0,127,2,71,16,14,1,6,4,29,0,11,5
22228,95,1,54,4,2122,25,1186,89,53,1,26,1,59,1,24,1
22229,187,4,126,5,6426,120,4044,422,168,3,95,15,216,3,130,22
22230,26,0,15,5,648,5,359,88,35,0,15,4,81,1,50,11
22231,84,3,53,5,3358,71,2241,173,293,8,199,14,264,3,174,15
22232,74,3,17,26,1813,166,450,681,66,8,11,35,39,3,6,24
22233,19,0,10,1,2951,106,1466,572,72,1,43,6,177,4,64,61
22234,62,0,29,3,3403,63,1792,310,120,2,48,11,194,3,91,14
22235,22,1,7,6,2620,63,1440,316,115,2,64,17,61,2,36,7
22236,13,0,6,4,89,4,29,38,54,4,11,29,11,1,1,8
22237,63,0,40,0,495,3,257,23,42,0,18,1,12,0,2,0
22238,45,0,30,5,1540,36,895,192,94,2,69,8,193,4,126,22
22239,42,0,26,1,3559,65,2121,215,188,1,106,9,135,1,73,5
22240,122,2,62,20,7749,296,3594,1671,290,15,147,66,138,3,68,34
22241,10,0,6,1,428,22,179,109,44,3,15,9,21,0,8,4
22242,9,1,6,1,1390,36,896,87,67,2,39,5,66,2,43,6
22243,7,1,5,0,298,4,153,25,46,2,19,3,27,0,12,3
22244,394,6,254,29,11863,298,6236,2021,689,17,431,82,130,7,80,13
22245,19,1,13,2,410,16,262,28,24,2,15,1,36,1,28,0
22246,60,1,27,7,2133,41,1153,159,115,1,56,12,127,2,67,8
22247,212,10,74,72,1359,68,386,463,213,10,54,73,93,3,28,39
22248,77,1,44,4,1351,26,729,181,77,0,42,11,47,1,26,7
22249,115,1,78,6,4102,82,2563,331,219,2,143,15,262,0,154,15
22250,1,0,0,0,2,0,0,0,2,0,0,0,,,,
22251,371,9,246,41,3261,133,1700,580,351,14,214,56,275,10,142,55
22252,2,0,1,0,471,4,216,26,10,0,3,0,28,0,8,0
22253,18,1,12,1,1337,85,545,284,78,5,31,14,46,3,24,8
22254,153,3,100,8,2485,51,1564,147,389,11,212,39,620,16,339,64
22255,64,2,28,14,1411,72,526,358,112,7,41,31,127,1,42,40
22256,9,0,4,0,593,6,329,40,45,0,24,5,9,0,5,1
22257,40,1,18,3,3577,99,1537,780,128,1,58,12,195,4,79,62
22258,5,1,2,1,311,16,98,97,27,2,3,10,15,0,0,9
22259,77,3,35,18,3030,196,1319,641,120,10,46,32,27,1,6,9
22260,2,0,2,0,54,0,35,0,3,0,3,0,4,0,3,0
22261,14,0,1,6,220,15,62,68,30,0,1,9,13,1,2,5
22262,12,0,4,0,148,2,100,2,19,0,10,0,24,0,13,0
22263,29,4,17,10,6521,361,2551,1313,258,29,98,60,216,14,138,30
22264,127,5,54,36,2160,128,876,569,199,11,68,51,100,7,34,31
22265,43,2,27,5,1769,45,1011,178,45,1,25,5,63,1,36,6
22266,26,2,15,1,1581,54,953,172,56,3,33,4,62,5,38,5
22267,74,2,54,1,4076,134,2831,282,105,1,80,4,74,0,52,4
22268,63,0,36,2,1342,21,779,114,75,0,42,5,126,3,68,13
22269,314,20,148,64,6341,323,2600,1800,300,20,99,106,399,28,149,133
22270,106,5,40,21,1419,74,618,288,94,2,30,22,147,2,62,30
22271,19,2,15,2,1689,52,1033,169,82,3,46,14,108,2,78,6
22272,127,2,65,21,2131,108,873,569,250,15,70,79,137,9,51,50
22273,5,0,3,1,76,5,43,7,9,1,5,1,17,1,10,2
22274,164,6,100,17,2219,83,1320,225,193,14,94,47,336,7,233,30
22275,21,1,5,4,1828,33,928,268,51,1,19,5,62,2,22,7
22276,37,1,23,1,1696,47,805,233,78,1,39,16,123,1,70,17
22277,227,5,148,24,2340,61,1296,323,200,3,136,21,188,5,117,27
22278,58,0,32,3,1147,28,681,80,119,2,68,9,145,2,83,11
22279,87,0,54,6,151,4,84,21,27,3,11,10,13,1,6,1
22280,139,4,97,8,1109,22,723,70,183,5,122,8,20,0,4,9
22281,94,1,44,10,2354,26,1309,147,169,2,69,12,91,1,41,8
22282,35,4,18,3,2947,72,1811,209,53,4,32,5,37,5,24,6
22283,40,0,27,0,1750,26,1078,68,30,0,16,0,48,0,24,4
22284,150,10,71,20,1954,113,918,385,106,4,46,16,580,33,314,70
22285,134,7,48,36,6164,256,2331,1611,128,8,39,46,43,1,10,15
22286,57,3,35,4,2376,115,1280,384,122,8,60,18,203,15,124,37
22287,58,1,32,7,3002,59,1730,281,121,3,65,14,145,5,80,17
22288,390,6,253,31,4354,112,2108,763,240,2,137,31,305,4,164,46
22289,40,2,28,5,476,12,293,57,69,3,49,7,25,0,18,4
22290,98,2,60,8,4116,84,2531,309,195,3,118,14,186,3,105,20
22291,107,2,64,3,3095,78,1819,278,201,6,107,22,301,4,175,24
22292,153,5,104,12,5985,195,3641,645,187,10,114,20,227,15,147,34
22293,25,2,6,7,803,39,260,221,32,1,4,10,45,2,3,18
22294,164,0,100,6,2337,71,1149,411,298,13,142,56,663,31,316,140
22295,10,0,4,1,1082,23,568,105,46,2,21,10,72,5,43,10
22296,19,0,11,1,564,13,368,48,31,0,21,1,18,0,12,1
22297,261,2,159,16,10209,154,6462,758,242,9,148,22,71,1,44,10
22298,157,3,109,11,2063,48,1234,234,280,4,184,23,183,5,108,26
22299,66,0,41,3,2701,58,1611,285,111,1,70,8,183,2,108,21
22300,124,3,85,1,2774,83,1724,199,288,6,191,4,72,1,39,4
22301,120,13,47,31,5939,406,2217,1592,245,18,78,78,189,13,60,63
22302,111,2,75,2,6702,145,4069,510,144,4,87,11,204,7,137,15
22303,50,2,30,7,602,16,351,74,58,0,33,8,149,5,94,20
22304,66,2,29,5,4306,117,2397,470,131,1,59,6,276,9,145,20
22305,7,0,1,0,1625,73,890,215,36,6,20,4,26,3,15,3
22306,398,0,262,9,936,18,606,41,339,3,222,4,32,0,17,0
22307,84,3,51,7,773,31,451,96,123,5,69,12,236,10,129,29
22308,119,1,62,15,878,30,405,174,125,6,36,49,30,1,18,6
22309,5,0,2,0,321,10,182,33,41,2,25,5,73,3,43,11
22310,718,43,330,161,16068,713,7049,3523,1548,117,495,514,373,23,102,130
22311,14,0,10,1,2535,53,1724,126,75,1,44,4,22,0,13,0
22312,85,3,31,29,721,38,262,244,123,5,31,53,65,2,20,29
22313,61,2,41,9,1713,72,958,270,127,8,78,25,71,3,45,9
22314,39,2,22,3,2810,102,1637,323,73,6,37,13,110,5,59,23
22315,55,0,33,0,1536,63,914,133,116,4,72,6,89,5,51,8
22316,462,6,311,27,6741,168,3894,881,527,9,349,44,1069,16,624,139
22317,8,0,4,0,185,3,128,2,18,0,16,0,21,2,17,0
22318,9,0,5,0,773,12,476,47,122,2,77,6,130,3,74,11
22319,104,4,50,20,1793,67,916,265,134,7,51,26,95,3,39,24
22320,47,1,23,5,1946,47,1081,214,134,5,71,18,71,3,42,7
22321,189,8,104,36,10813,334,6113,1639,199,8,101,40,68,3,32,14
22322,20,1,14,1,406,9,277,20,15,0,12,1,9,0,6,1
22323,222,2,162,4,7619,158,5293,327,366,7,260,8,157,6,116,5
22324,151,6,98,11,4474,149,2681,540,201,10,125,25,163,8,105,26
22325,3,0,2,0,682,16,418,69,20,0,13,1,17,0,12,1
22326,74,1,60,1,3086,130,1737,359,132,5,100,12,229,11,163,16
22327,87,3,43,15,2393,110,1226,427,116,8,52,24,120,4,53,24
22328,503,4,343,23,4667,178,2704,689,300,7,148,70,192,7,117,24
22329,16,1,3,3,102,1,28,32,30,2,4,12,3,0,0,2
22330,55,3,37,6,5627,96,3592,369,179,4,119,13,187,8,84,37
22331,9,0,8,0,264,5,142,25,9,0,7,0,6,0,3,0
22332,31,2,12,5,2215,65,1040,376,79,3,20,17,97,3,36,16
22333,114,2,74,9,8466,282,5019,803,178,4,113,14,80,1,49,4
22334,82,3,42,8,3295,71,2029,209,189,5,101,10,195,6,107,18
22335,57,1,35,2,228,5,118,12,5,0,2,0,4,0,1,0
22336,72,2,36,13,5201,202,3215,512,244,9,159,19,260,11,179,19
22337,72,1,49,4,2305,66,1616,118,154,7,111,9,98,7,72,8
22338,21,0,13,1,813,15,532,62,35,0,21,1,58,0,35,2
22339,213,9,104,31,9341,516,4610,1849,284,23,128,43,418,25,224,50
22340,65,2,38,8,1429,105,721,300,98,5,46,21,60,3,36,9
22341,76,1,54,1,589,5,332,15,19,0,12,1,17,0,10,0
22342,137,6,54,38,3859,184,1586,911,142,11,51,36,74,7,32,16
22343,67,0,40,5,1424,46,825,145,65,3,39,5,121,3,79,8
22344,38,3,9,11,467,26,190,122,52,2,14,13,9,1,3,2
22345,57,1,40,2,5130,176,3257,437,96,0,65,3,46,0,29,5
22346,213,6,131,17,2553,49,1564,157,317,7,188,29,470,16,263,58
22347,9,0,3,0,386,10,243,29,26,0,15,0,16,0,8,0
22348,35,2,19,7,823,38,446,133,58,3,31,14,128,3,55,36
22349,183,8,82,42,5387,260,1982,1618,268,12,96,75,164,6,69,39
22350,246,10,167,27,5045,234,2540,974,195,11,113,40,380,25,222,51
22351,296,5,211,22,7089,227,4184,853,477,12,303,56,239,8,144,40
22352,109,3,67,8,5861,111,3724,425,208,3,129,14,210,5,123,24
22353,79,4,33,12,503,16,250,39,21,2,9,1,12,0,4,0
22354,26,0,17,0,2442,34,1364,123,92,0,50,0,72,1,43,3
22355,37,1,23,1,478,16,297,38,77,1,52,2,237,6,145,19
22356,16,0,14,0,1818,61,1136,198,82,4,52,7,90,4,62,11
22357,100,10,66,9,4028,177,2270,542,260,18,152,27,158,9,89,20
22358,28,1,18,3,1005,39,676,79,91,2,62,6,38,0,22,3
22359,34,2,16,8,310,24,120,82,35,0,4,11,36,0,15,8
22360,14,3,10,3,2566,93,1602,232,25,5,19,5,14,1,10,1
22361,182,4,122,11,1409,39,806,218,313,9,192,27,310,6,186,32
22362,3,0,1,0,1096,23,632,97,2,0,1,0,14,2,8,2
22363,135,2,111,2,4422,103,2993,255,199,4,158,8,87,1,56,4
22364,292,11,150,57,1836,64,851,371,252,12,88,72,118,3,59,24
22365,25,0,18,2,1835,20,1149,109,124,0,81,7,108,0,64,4
22366,109,2,65,7,2309,35,1418,171,237,1,138,13,126,1,76,9
22367,63,1,37,10,241,7,114,39,47,1,23,8,33,2,15,6
22368,176,18,107,30,7299,476,3448,1397,166,22,70,31,93,8,43,20
22369,14,0,12,0,112,1,80,5,30,0,27,0,26,0,16,2
22370,8,0,2,5,478,32,136,173,21,0,4,9,17,0,4,10
22371,8,0,4,0,432,24,294,40,8,0,3,1,213,7,142,21
22372,224,5,160,9,4909,167,2804,646,425,11,292,28,341,5,222,31
22373,127,7,67,28,1127,43,637,195,147,8,75,26,317,11,147,80
22374,9,0,6,0,164,1,106,8,15,0,10,0,10,0,8,0
22375,98,1,67,7,1024,31,515,172,51,0,22,9,88,1,40,21
22376,46,4,20,10,199,8,68,56,20,2,7,7,5,0,1,2
22377,37,1,20,5,81,4,31,10,26,0,11,8,74,1,24,13
22378,254,6,108,68,4513,185,1484,1508,335,15,88,137,92,3,34,36
22379,40,1,28,5,2578,88,1622,280,135,3,82,15,117,2,75,10
22380,76,3,51,5,2317,90,1197,391,222,12,107,38,227,12,91,68
22381,19,3,7,4,1080,68,522,244,36,5,15,8,31,3,13,5
22382,29,0,17,1,231,5,144,16,30,0,17,1,15,0,8,1
22383,15,0,8,0,317,7,187,29,19,0,11,2,54,0,31,3
22384,93,3,57,11,2144,63,1262,240,168,3,98,18,76,2,54,8
22385,27,1,15,1,70,1,41,3,9,0,5,0,9,0,7,0
22386,176,6,113,8,3333,93,1924,267,102,6,63,5,114,6,70,9
22387,63,2,36,8,748,18,419,83,79,2,45,10,17,0,6,3
22388,147,13,52,44,4394,184,2401,735,189,11,71,44,464,14,267,66
22389,19,0,15,3,3151,95,2068,262,48,3,35,7,30,2,18,3
22390,22,0,9,1,908,24,478,97,27,1,9,5,29,0,10,2
22391,25,0,17,0,1148,24,673,130,79,0,45,6,134,0,85,7
22392,75,1,49,1,2758,70,1822,149,250,5,163,16,161,2,103,10
22393,190,4,111,20,2959,136,1536,516,280,8,135,38,24,0,12,1
22394,11,0,7,2,158,1,96,26,8,0,3,2,34,0,19,4
22395,75,2,48,3,4577,183,2804,546,142,2,90,7,181,3,132,8
22396,159,10,52,47,6444,321,2369,1824,155,13,49,43,134,9,43,42
22397,191,2,142,7,6789,121,4239,443,196,5,131,6,93,0,55,2
22398,171,11,96,32,3804,208,1520,1149,1359,93,387,590,1177,83,331,510
22399,115,7,62,27,1125,45,519,202,217,8,97,50,143,7,74,33
22400,12,0,4,1,530,11,255,56,26,0,14,1,42,1,18,2
22401,28,0,17,0,718,8,425,47,87,2,54,6,117,2,66,11
22402,112,0,69,9,1729,40,1093,120,113,1,68,2,45,0,27,3
22403,86,2,52,3,2101,28,1314,104,138,1,89,1,90,1,62,3
22404,194,7,146,7,2830,122,1530,404,332,21,215,27,120,7,60,13
22405,166,8,103,19,10911,406,6584,1138,544,37,323,70,289,19,177,47
22406,15,1,7,3,2970,151,1458,501,41,1,20,7,249,15,141,52
22407,4,1,3,0,348,10,241,26,9,0,4,0,82,4,61,5
22408,58,3,38,4,2303,69,1355,283,151,6,108,12,82,2,57,8
22409,319,8,209,24,6282,197,3658,784,545,16,327,49,313,13,203,36
22410,19,1,8,4,1829,43,957,252,59,3,28,8,118,4,54,14
22411,96,1,70,4,7997,196,5199,603,141,3,95,11,140,5,87,16
22412,78,1,50,3,1233,16,735,61,61,0,29,0,117,2,71,4
22413,494,12,250,76,6358,171,3487,828,435,11,251,47,515,7,282,64
22414,105,6,60,14,5960,265,2998,1122,211,10,100,44,95,4,51,14
22415,32,0,23,1,2001,39,1342,86,70,2,50,1,36,2,26,3
22416,327,6,233,14,7651,166,4894,484,457,14,306,29,109,3,77,8
22417,25,0,15,1,480,10,237,46,42,0,19,3,74,0,45,4
22418,73,0,36,10,2659,83,1411,342,203,9,106,25,85,6,50,11
22419,6,0,6,0,994,13,634,60,43,0,32,2,29,1,20,2
22420,6,0,3,1,1418,78,751,187,8,0,5,1,89,5,58,12
22421,61,0,43,7,1930,48,1130,268,107,1,59,16,96,1,62,9
22422,25,0,17,3,531,9,276,65,35,1,20,6,40,2,22,2
22423,38,0,24,0,1477,35,794,192,65,1,34,6,65,3,36,7
22424,56,5,34,10,2822,121,1763,307,215,17,160,16,93,3,72,4
22425,124,2,72,7,2780,51,1869,130,144,2,103,2,140,0,97,3
22426,35,3,19,4,654,41,249,140,49,2,17,13,41,1,16,7
22427,107,1,71,6,3402,87,1921,425,104,3,54,12,225,6,116,34
22428,144,4,60,21,2369,68,1159,429,106,3,48,15,64,5,32,5
22429,244,3,131,33,1472,50,712,219,254,5,115,43,212,3,105,39
22430,56,0,25,3,1101,7,713,21,44,0,30,0,40,0,23,0
22431,41,2,26,5,1040,49,654,101,119,7,78,11,51,4,31,4
22432,56,0,38,0,1430,10,888,53,66,0,42,1,49,0,31,2
22433,124,1,80,2,2264,43,1372,125,297,4,189,8,161,3,81,11
22434,36,0,24,2,7379,187,4569,584,87,0,50,3,66,0,43,1
22435,16,0,10,1,1175,17,761,55,66,0,42,0,63,1,42,6
22436,193,4,132,8,5293,134,3190,500,387,9,265,24,222,8,150,25
22437,29,1,16,3,1883,102,1031,281,95,3,47,10,74,3,35,3
22438,345,7,238,8,4853,134,3137,317,615,14,417,22,161,4,99,10
22439,1,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0
22440,58,0,42,0,3965,113,2397,416,150,1,109,9,151,1,106,10
22441,94,0,66,5,4986,49,3277,212,204,0,143,7,221,1,145,12
22442,102,6,51,19,3778,132,2172,553,147,7,75,25,55,4,29,6
22443,33,0,21,3,1001,18,611,73,228,0,135,14,222,2,138,17
22444,74,3,48,4,2000,48,1110,250,220,4,117,21,390,9,224,43
22445,12,1,11,0,213,10,131,30,9,0,5,0,5,0,4,0
22446,180,18,130,18,1220,59,674,184,122,13,69,16,56,2,38,7
22447,102,4,77,2,2271,46,1481,91,157,4,111,2,123,2,78,1
22448,60,0,38,3,4647,88,2809,299,145,5,100,7,77,2,55,5
22449,81,1,53,3,1907,44,1152,164,169,2,97,10,114,3,64,11
22450,51,3,28,7,1251,48,595,244,121,7,51,29,19,1,10,5
22451,276,10,157,24,2420,87,1158,463,131,6,37,35,63,1,19,16
22452,64,0,41,4,562,22,330,72,61,2,44,5,44,1,26,5
22453,19,0,11,0,508,8,281,26,10,0,6,0,57,1,36,0
22454,132,9,49,38,14031,644,7555,2235,188,11,82,44,25,0,12,5
22455,13,0,10,2,219,3,151,16,13,0,9,2,23,0,13,3
22456,79,2,52,4,1933,48,1052,265,109,1,56,13,62,2,35,3
22457,22,0,14,2,834,12,547,41,37,0,18,5,41,0,27,3
22458,21,0,17,3,1199,21,767,61,52,0,38,4,129,1,78,1
22459,12,0,4,2,367,13,179,40,39,1,16,3,30,0,9,2
22460,79,4,48,18,4317,164,2252,739,181,15,105,32,90,3,54,21
22461,40,1,24,1,2860,61,1717,191,98,2,59,3,59,2,37,2
22462,183,10,71,49,2266,95,973,443,93,6,28,32,63,2,18,24
22463,47,3,22,13,947,40,348,284,56,3,23,15,66,5,22,22
22464,142,2,101,2,2921,47,1789,188,222,4,148,6,270,3,171,15
22465,20,0,12,2,780,14,468,63,72,1,40,7,106,1,64,2
22466,148,2,103,10,4908,181,2906,545,283,8,173,22,133,5,79,6
22467,80,2,45,9,557,18,308,76,79,0,41,9,75,0,42,7
22468,69,2,33,14,2431,136,1274,387,137,7,65,20,51,4,23,9
22469,39,1,13,8,157,5,62,37,69,3,23,20,25,1,9,8
22470,58,0,40,2,2493,54,1602,147,152,3,109,4,74,1,48,2
22471,43,0,34,3,2934,78,2131,170,90,0,66,5,106,2,70,5
22472,66,2,8,28,803,43,187,297,101,3,16,38,83,5,16,25
22473,26,0,13,2,2199,60,1088,299,69,1,31,4,60,1,24,2
22474,84,1,42,9,3992,129,2125,687,299,9,146,61,474,19,231,110
22475,436,40,130,148,1937,122,601,741,277,25,67,121,159,10,43,73
22476,42,2,19,6,1342,35,782,131,60,1,20,11,60,0,15,10
22477,22,0,16,0,3326,91,2077,232,54,0,33,0,265,8,196,16
22478,159,5,115,13,8348,323,5093,860,351,12,254,31,116,3,85,6
22479,83,2,48,8,1314,46,623,266,90,3,44,20,95,4,48,19
22480,11,1,5,3,176,6,78,34,22,1,10,7,8,0,1,4
22481,239,9,140,35,4917,158,2881,546,175,5,96,21,226,4,137,27
22482,42,0,27,6,1986,51,1127,228,117,2,63,17,125,1,72,14
22483,38,2,31,2,701,26,471,58,62,1,46,3,85,3,56,6
22484,215,5,148,9,9420,241,5688,904,591,22,350,66,354,15,192,56
22485,112,0,63,7,2050,37,1182,147,167,0,88,10,215,3,118,13
22486,241,18,136,34,3010,160,1633,446,263,21,154,31,147,12,74,20
22487,293,6,193,23,10023,364,5709,1552,349,12,206,51,350,6,220,48
22488,7,0,5,0,70,1,38,3,26,1,7,2,17,1,9,1
22489,29,0,20,0,6676,106,4045,379,119,0,82,0,25,0,14,0
